Geneid	C45_22_2L_1Aligned.out.bam	C45_22_2L_2Aligned.out.bam	C45_22_2L_3Aligned.out.bam	WT_2g_5Aligned.out.bam	WT_2g_6Aligned.out.bam	WT_2g_7Aligned.out.bam
CopciAB_1000324.T0	0	0	0	0	0	0
CopciAB_1001430.T0	0	0	0	0	0	0
CopciAB_1002019.T0	0	0	0	0	0	0
CopciAB_1002145.T0	0	0	0	0	0	0
CopciAB_1002165.T0	0	0	0	0	0	0
CopciAB_1000325.T0	0	0	0	0	0	0
CopciAB_1000714.T0	0	0	0	0	0	0
CopciAB_530113.T0	0	0	0	3	0	0
CopciAB_471716.T0	0	0	0	0	0	0
CopciAB_432045.T0	0	0	0	3	0	1
CopciAB_516129.T0	0	0	4	1	1	2
CopciAB_1000331.T0	21	35	32	19	24	34
CopciAB_425345.T0	141	210	243	181	187	87
CopciAB_488448.T0	0	0	0	0	0	0
CopciAB_1000336.T0	66	47	31	18	22	12
CopciAB_472951.T0	8	10	28	9	0	2
CopciAB_1000339.T0	0	0	0	0	0	1
CopciAB_1000347.T0	0	0	0	0	0	4
CopciAB_439040.T0	109	155	125	192	142	89
CopciAB_501747.T0	945	1043	926	1245	973	483
CopciAB_1000362.T0	4	11	6	10	6	14
CopciAB_1000363.T0	1	10	7	3	2	2
CopciAB_1000366.T0	35	12	13	37	28	17
CopciAB_494155.T0	2	2	2	0	0	1
CopciAB_1000370.T0	47	29	35	32	24	28
CopciAB_1000374.T0	36	30	23	44	39	42
CopciAB_1000379.T0	90	59	84	87	41	67
CopciAB_1000382.T0	9	10	2	2	2	11
CopciAB_1000383.T0	13	25	18	2	5	3
CopciAB_1000386.T0	8	6	6	7	5	3
CopciAB_453815.T0	2340	1985	2061	3013	1978	1408
CopciAB_503165.T0	301	419	324	175	204	120
CopciAB_1000393.T0	17	18	6	8	20	28
CopciAB_503170.T0	0	0	0	0	0	0
CopciAB_1000395.T0	0	0	0	0	0	0
CopciAB_343380.T0	0	0	0	0	0	0
CopciAB_483887.T0	2690	2589	2531	4192	2744	1791
CopciAB_451244.T0	2709	2871	2492	3976	3435	2467
CopciAB_1000405.T0	16	26	17	19	0	31
CopciAB_353760.T0	1457	1288	1254	1620	1314	783
CopciAB_1000409.T0	22	15	14	23	24	15
CopciAB_1000411.T0	31	29	7	21	8	6
CopciAB_1000412.T0	48	22	12	23	17	19
CopciAB_354065.T0	1865	1962	1754	2692	1612	1487
CopciAB_1000416.T0	372	448	431	440	187	344
CopciAB_439726.T0	1895	2014	1530	2860	1591	1381
CopciAB_1000417.T0	0	2	0	0	0	0
CopciAB_73425.T0	9	18	13	6	31	23
CopciAB_1000420.T0	57	62	38	80	60	53
CopciAB_1000421.T0	0	8	11	1	4	10
CopciAB_109769.T0	277	201	223	362	162	142
CopciAB_539874.T0	362	467	430	345	350	246
CopciAB_1000430.T0	0	0	0	0	0	0
CopciAB_495881.T0	143	82	43	520	244	117
CopciAB_1000453.T0	52	74	64	68	37	76
CopciAB_1000456.T0	25	11	20	68	27	35
CopciAB_1000457.T0	14	30	19	3	4	7
CopciAB_1000343.T0	0	0	0	0	0	0
CopciAB_1002184.T0	0	0	0	0	0	0
CopciAB_1000458.T0	189	282	326	168	48	134
CopciAB_544154.T0	66	59	46	45	41	28
CopciAB_1000462.T0	0	0	0	0	0	0
CopciAB_1000463.T0	0	0	0	0	0	0
CopciAB_1002284.T0	0	0	0	0	0	0
CopciAB_384034.T0	0	0	0	0	0	0
CopciAB_1000474.T0	22	47	31	14	0	34
CopciAB_1000475.T0	46	114	88	37	36	38
CopciAB_464585.T0	73	119	116	56	80	40
CopciAB_543294.T0	2	22	1	5	3	5
CopciAB_1000489.T0	1014	1228	1725	865	660	1200
CopciAB_370928.T0	0	0	0	0	0	0
CopciAB_1000491.T0	0	0	0	0	0	0
CopciAB_498939.T0	0	0	0	0	0	0
CopciAB_462040.T0	0	0	0	0	0	0
CopciAB_1000492.T0	0	0	0	0	0	1
CopciAB_525108.T0	0	0	0	0	0	0
CopciAB_482296.T0	3	0	0	1	4	0
CopciAB_406571.T0	2	1	0	9	1	9
CopciAB_410324.T0	68	48	212	84	59	25
CopciAB_504155.T0	0	0	0	0	0	0
CopciAB_1000504.T0	0	1	0	2	5	0
CopciAB_1000905.T0	0	0	0	0	0	0
CopciAB_1002002.T0	0	0	0	0	0	0
CopciAB_1000505.T0	147	195	122	200	205	83
CopciAB_503655.T0	0	0	0	0	0	0
CopciAB_1000507.T0	0	0	0	0	0	0
CopciAB_370545.T0	0	0	0	0	0	0
CopciAB_382917.T0	0	0	0	0	0	0
CopciAB_382920.T0	0	0	0	0	0	0
CopciAB_1000508.T0	0	0	0	0	0	0
CopciAB_1000512.T0	23	50	26	29	13	25
CopciAB_504085.T0	0	0	0	0	0	0
CopciAB_456501.T0	0	0	0	0	0	0
CopciAB_1000513.T0	0	0	0	0	0	0
CopciAB_468002.T0	0	0	0	0	0	0
CopciAB_379809.T0	0	0	0	0	0	0
CopciAB_468008.T0	0	0	0	0	0	0
CopciAB_468010.T0	0	0	0	0	0	0
CopciAB_470826.T0	0	0	0	0	0	0
CopciAB_1002503.T0	0	0	0	0	0	0
CopciAB_383274.T0	0	0	0	0	0	0
CopciAB_1000522.T0	0	0	0	0	0	0
CopciAB_1000523.T0	0	0	0	0	0	0
CopciAB_338010.T0	0	0	0	0	0	0
CopciAB_378995.T0	54	75	57	56	72	50
CopciAB_546150.T0	121	91	120	143	105	78
CopciAB_1000526.T0	0	0	0	0	0	0
CopciAB_433407.T0	0	0	0	0	0	0
CopciAB_482555.T0	2	3	2	0	5	2
CopciAB_1000529.T0	17	13	38	20	5	13
CopciAB_1000532.T0	14	3	7	7	4	5
CopciAB_1000533.T0	1508	1723	1659	1827	3995	1296
CopciAB_1000534.T0	53	60	53	102	219	43
CopciAB_1000537.T0	4	12	6	2	5	8
CopciAB_442002.T0	1	2	0	1	0	0
CopciAB_1000540.T0	1	0	0	0	0	1
CopciAB_458366.T0	0	0	0	0	0	2
CopciAB_382614.T0	0	0	0	0	0	0
CopciAB_470134.T0	0	0	5	0	0	0
CopciAB_383035.T0	824	778	870	1163	1514	543
CopciAB_1000547.T0	244	310	402	257	363	207
CopciAB_1000551.T0	0	4	15	73	16	67
CopciAB_1000552.T0	8	4	0	40	30	73
CopciAB_399427.T0	8	16	22	24	20	18
CopciAB_1000556.T0	2	16	3	0	0	0
CopciAB_1000005.T0	0	0	0	0	0	0
CopciAB_1000006.T0	0	0	0	0	0	0
CopciAB_1002759.T0	18925	19322	17063	33362	18123	18750
CopciAB_1002764.T0	71236	69873	58778	127236	64149	67141
CopciAB_1000557.T0	0	0	0	0	0	0
CopciAB_1000558.T0	2	0	0	0	0	0
CopciAB_446893.T0	9	5	0	7	5	3
CopciAB_446891.T0	13	5	14	11	9	10
CopciAB_435970.T0	934	915	910	950	1236	399
CopciAB_469764.T0	0	0	0	0	0	0
CopciAB_1000562.T0	176	256	252	267	175	410
CopciAB_1000359.T0	0	0	0	0	0	0
CopciAB_502556.T0	0	0	0	0	0	0
CopciAB_502552.T0	0	0	0	0	0	0
CopciAB_502549.T0	0	0	0	0	0	0
CopciAB_1000568.T0	0	0	0	0	0	0
CopciAB_468923.T0	0	0	0	0	0	0
CopciAB_547389.T0	0	0	0	0	0	0
CopciAB_1000577.T0	362	398	288	280	679	474
CopciAB_1000578.T0	0	0	0	0	0	0
CopciAB_1000579.T0	0	0	0	0	0	0
CopciAB_1000580.T0	0	0	0	0	0	0
CopciAB_1000581.T0	0	0	0	0	0	0
CopciAB_1000582.T0	0	0	0	0	0	0
CopciAB_500751.T0	0	0	0	0	0	0
CopciAB_500750.T0	0	0	0	0	0	0
CopciAB_500748.T0	0	0	0	0	0	0
CopciAB_375466.T0	0	0	0	0	0	0
CopciAB_375463.T0	0	0	0	0	0	0
CopciAB_383209.T0	0	0	0	0	0	0
CopciAB_435197.T0	0	0	2	0	0	1
CopciAB_501778.T0	0	0	0	0	0	0
CopciAB_1000595.T0	0	1	0	0	0	0
CopciAB_127523.T0	3763	5642	3374	5067	5487	2048
CopciAB_1000598.T0	101	92	75	124	89	68
CopciAB_1000599.T0	564	587	275	739	862	410
CopciAB_1000600.T0	318	324	191	436	281	238
CopciAB_383466.T0	407	361	291	438	671	663
CopciAB_458540.T0	0	0	0	0	0	0
CopciAB_503666.T0	0	0	0	0	0	0
CopciAB_1000564.T0	0	0	0	0	0	0
CopciAB_1000603.T0	0	0	0	0	0	0
CopciAB_1000605.T0	29	13	5	20	2	5
CopciAB_1000609.T0	2	2	9	4	0	3
CopciAB_361395.T0	6	3	6	8	9	5
CopciAB_1000611.T0	5	6	6	4	3	17
CopciAB_1000612.T0	59	81	21	84	34	26
CopciAB_1000613.T0	29	28	25	12	5	26
CopciAB_361372.T0	31	40	24	32	14	29
CopciAB_1000618.T0	3	7	4	7	5	2
CopciAB_361483.T0	365	349	332	626	624	368
CopciAB_1000621.T0	13	32	35	12	72	19
CopciAB_1000622.T0	42	76	50	78	45	46
CopciAB_466087.T0	188	262	289	158	87	100
CopciAB_361482.T0	159	192	120	159	122	86
CopciAB_1000629.T0	2	4	14	11	7	10
CopciAB_1000632.T0	2	0	6	2	1	0
CopciAB_495676.T0	321	399	279	456	298	426
CopciAB_467174.T0	0	2	0	0	0	0
CopciAB_1000645.T0	103	86	96	84	76	103
CopciAB_1000648.T0	20	12	11	25	8	8
CopciAB_1000652.T0	27	22	23	20	13	14
CopciAB_1000655.T0	0	0	0	0	0	0
CopciAB_503043.T0	0	0	0	0	0	0
CopciAB_438054.T0	2103	2504	1940	2281	1637	1640
CopciAB_1000666.T0	29	25	24	45	26	12
CopciAB_1000668.T0	62	63	92	59	53	97
CopciAB_1000669.T0	4	11	7	5	8	0
CopciAB_1000673.T0	52	50	72	47	22	44
CopciAB_1000674.T0	74	51	74	44	27	31
CopciAB_1000680.T0	297	289	339	334	483	266
CopciAB_529189.T0	123	133	137	98	49	77
CopciAB_1000684.T0	223	265	332	132	196	127
CopciAB_256603.T0	1174	1107	1141	1664	1070	884
CopciAB_472158.T0	26	16	19	14	20	19
CopciAB_470693.T0	0	0	0	0	0	0
CopciAB_291372.T0	112	145	136	96	83	55
CopciAB_1002369.T0	0	1	0	0	0	0
CopciAB_1000701.T0	0	0	0	0	0	0
CopciAB_527979.T0	0	0	0	0	0	0
CopciAB_504080.T0	1	0	0	0	0	0
CopciAB_1000709.T0	0	0	0	0	0	0
CopciAB_459251.T0	0	0	0	0	0	0
CopciAB_1002721.T0	0	0	0	0	0	0
CopciAB_1002775.T0	0	0	0	0	0	0
CopciAB_1002048.T0	0	0	0	0	0	0
CopciAB_1002720.T0	0	0	0	0	0	0
CopciAB_1002776.T0	0	0	0	0	0	0
CopciAB_1000717.T0	0	0	0	0	0	0
CopciAB_1001261.T0	0	0	0	0	0	0
CopciAB_1001621.T0	0	0	0	0	0	0
CopciAB_1002702.T0	0	0	0	0	0	0
CopciAB_366173.T0	122	110	135	137	153	56
CopciAB_1000719.T0	10	6	1	27	3	4
CopciAB_422173.T0	43	42	39	53	37	43
CopciAB_1000720.T0	84	91	90	47	51	48
CopciAB_1000721.T0	6	9	8	4	8	12
CopciAB_224202.T0	1311	1528	1300	2334	2542	1774
CopciAB_366095.T0	4	2	0	1	3	0
CopciAB_1000734.T0	1	0	1	3	3	5
CopciAB_1000735.T0	62	51	56	61	86	17
CopciAB_1000737.T0	0	0	0	17	3	32
CopciAB_471117.T0	0	2	10	48	43	111
CopciAB_455647.T0	3621	3371	3407	5266	5806	2718
CopciAB_92341.T0	90	124	180	109	150	92
CopciAB_1000751.T0	62	63	35	96	50	36
CopciAB_1000755.T0	0	0	0	0	0	0
CopciAB_382490.T0	0	0	0	0	0	0
CopciAB_504131.T0	0	0	0	0	0	0
CopciAB_1000757.T0	2	8	1	7	2	1
CopciAB_1000708.T0	0	0	0	0	0	0
CopciAB_1001768.T0	0	0	0	0	0	0
CopciAB_1001772.T0	0	0	0	0	0	0
CopciAB_1002725.T0	0	0	0	0	0	0
CopciAB_1000764.T0	0	0	0	0	0	0
CopciAB_1000765.T0	229	215	185	227	68	175
CopciAB_380130.T0	34	22	22	20	9	10
CopciAB_1000766.T0	79	70	48	94	18	66
CopciAB_501922.T0	0	0	1	0	0	0
CopciAB_1002408.T0	0	0	1	0	0	0
CopciAB_503975.T0	0	0	0	0	0	0
CopciAB_1000774.T0	308	288	191	508	340	157
CopciAB_463252.T0	3542	3910	3495	4442	6321	3011
CopciAB_1000775.T0	0	0	0	0	0	0
CopciAB_508947.T0	3305	3553	3390	4585	5932	2395
CopciAB_1000777.T0	110	168	168	134	36	116
CopciAB_436552.T0	6	4	5	7	0	6
CopciAB_504145.T0	0	0	0	0	0	0
CopciAB_502096.T0	0	0	0	0	0	0
CopciAB_378956.T0	0	0	0	0	0	0
CopciAB_502105.T0	0	0	0	0	0	0
CopciAB_467108.T0	0	0	0	0	0	0
CopciAB_467112.T0	0	0	0	0	0	0
CopciAB_1000712.T0	0	0	0	0	0	0
CopciAB_1000786.T0	0	0	0	0	0	0
CopciAB_1001775.T0	0	0	0	0	0	0
CopciAB_1002728.T0	0	0	0	0	0	0
CopciAB_1000787.T0	1	5	3	4	18	3
CopciAB_503543.T0	0	0	0	0	0	0
CopciAB_503546.T0	0	0	0	0	0	0
CopciAB_1000788.T0	51	38	60	47	40	28
CopciAB_1001230.T0	76	62	78	30	42	34
CopciAB_1000789.T0	43	35	28	58	23	22
CopciAB_369391.T0	0	0	2	1	0	2
CopciAB_383650.T0	0	0	0	0	0	0
CopciAB_472860.T0	0	0	0	0	0	0
CopciAB_1000795.T0	35	19	17	51	56	50
CopciAB_498354.T0	25	34	11	19	19	10
CopciAB_378186.T0	273	249	223	298	457	123
CopciAB_545014.T0	8	2	12	6	0	3
CopciAB_375743.T0	4338	4221	4247	6862	6463	4464
CopciAB_1000799.T0	17	9	9	16	1	6
CopciAB_513173.T0	7	3	1	2	4	6
CopciAB_375699.T0	0	1	0	0	0	0
CopciAB_1000803.T0	0	0	0	0	0	0
CopciAB_1000887.T0	0	1	0	0	0	0
CopciAB_1001667.T0	0	1	0	0	0	0
CopciAB_1002204.T0	0	1	0	0	0	0
CopciAB_1002331.T0	0	1	0	0	0	0
CopciAB_1002700.T0	0	1	0	0	0	0
CopciAB_1002712.T0	0	1	0	0	0	0
CopciAB_1002758.T0	0	1	0	0	1	1
CopciAB_383842.T0	0	0	0	0	0	0
CopciAB_1000806.T0	0	0	0	0	0	1
CopciAB_504300.T0	0	0	0	0	0	0
CopciAB_1000812.T0	0	0	0	0	0	0
CopciAB_1002022.T0	0	0	0	0	0	0
CopciAB_1000814.T0	0	0	0	0	0	0
CopciAB_525157.T0	0	0	0	0	1	0
CopciAB_1000925.T0	0	0	0	0	0	0
CopciAB_1000817.T0	63	40	46	57	94	46
CopciAB_469156.T0	6	5	8	12	10	3
CopciAB_384544.T0	0	0	0	0	0	0
CopciAB_443505.T0	3674	2847	2808	7221	3376	2461
CopciAB_1000821.T0	0	4	0	0	0	0
CopciAB_378897.T0	2	3	8	9	0	0
CopciAB_1000822.T0	41	47	27	43	6	33
CopciAB_1000824.T0	38	37	35	33	33	43
CopciAB_1000826.T0	6	2	1	9	0	0
CopciAB_497686.T0	1632	1255	1456	2045	1988	892
CopciAB_497689.T0	0	3	3	39	60	100
CopciAB_497692.T0	31	33	24	23	37	17
CopciAB_523584.T0	9	16	29	66	22	49
CopciAB_381257.T0	18	22	13	7	6	9
CopciAB_1000833.T0	355	320	330	447	398	386
CopciAB_1000835.T0	0	0	0	0	0	0
CopciAB_1002352.T0	0	0	0	0	0	0
CopciAB_483289.T0	0	1	9	4	3	6
CopciAB_516935.T0	48	62	21	19	24	9
CopciAB_1000841.T0	0	0	0	0	2	0
CopciAB_559296.T0	143	209	143	145	68	79
CopciAB_1000845.T0	0	0	0	0	0	0
CopciAB_1002748.T0	0	0	0	0	0	0
CopciAB_458897.T0	0	0	0	0	0	0
CopciAB_1002750.T0	0	0	0	0	0	0
CopciAB_503782.T0	0	0	0	0	0	0
CopciAB_383077.T0	0	0	0	0	0	0
CopciAB_1000285.T0	0	0	0	0	1	0
CopciAB_1000847.T0	0	0	0	0	3	0
CopciAB_376020.T0	1	0	0	0	0	4
CopciAB_501687.T0	0	0	0	0	2	2
CopciAB_457674.T0	0	0	0	0	0	0
CopciAB_457671.T0	0	0	0	0	0	0
CopciAB_457670.T0	0	0	0	0	0	0
CopciAB_383019.T0	0	0	0	0	0	0
CopciAB_458714.T0	0	0	0	0	0	0
CopciAB_470454.T0	0	0	0	0	0	0
CopciAB_382182.T0	0	0	0	0	0	0
CopciAB_1000863.T0	18	12	26	31	26	20
CopciAB_1000864.T0	45	51	68	111	241	47
CopciAB_1000865.T0	2	1	3	9	34	3
CopciAB_1000866.T0	0	0	0	0	0	0
CopciAB_1000868.T0	3267	3151	4198	2885	1117	3449
CopciAB_520293.T0	0	0	0	0	0	0
CopciAB_453367.T0	0	0	0	0	0	0
CopciAB_544663.T0	1984	2247	1966	1636	2019	927
CopciAB_1000870.T0	519	459	330	943	231	245
CopciAB_546898.T0	478	419	487	448	364	270
CopciAB_1000874.T0	733	933	895	875	1062	650
CopciAB_370413.T0	116	176	118	242	156	212
CopciAB_444847.T0	11	18	39	22	14	14
CopciAB_380027.T0	3617	3974	3230	5648	4830	3644
CopciAB_492493.T0	0	0	0	0	0	0
CopciAB_1001790.T0	0	0	0	0	0	0
CopciAB_1001808.T0	0	0	0	0	0	0
CopciAB_1000882.T0	0	0	0	0	0	0
CopciAB_1001789.T0	0	0	0	0	0	0
CopciAB_1001809.T0	0	0	0	0	0	0
CopciAB_1000886.T0	0	0	0	0	0	0
CopciAB_1000889.T0	1	10	0	0	3	1
CopciAB_546487.T0	0	0	0	0	0	0
CopciAB_373825.T0	0	1	0	0	2	0
CopciAB_373848.T0	1732	1822	1699	2095	2223	1580
CopciAB_1000892.T0	105	98	72	146	90	72
CopciAB_53871.T0	2282	2715	2340	2862	4598	1453
CopciAB_1000896.T0	0	0	0	0	0	0
CopciAB_337904.T0	0	0	0	0	0	0
CopciAB_401067.T0	86	119	77	113	165	88
CopciAB_1000900.T0	8	10	6	11	17	10
CopciAB_371610.T0	1	0	0	6	0	2
CopciAB_506893.T0	0	4	1	2	0	0
CopciAB_371582.T0	2	10	2	8	1	3
CopciAB_451826.T0	0	0	1	4	0	4
CopciAB_22498.T0	7	19	14	8	17	7
CopciAB_1000904.T0	0	0	3	0	0	0
CopciAB_440382.T0	159	192	197	143	80	113
CopciAB_374459.T0	31	46	39	89	63	77
CopciAB_374463.T0	0	0	0	0	0	0
CopciAB_500348.T0	3790	3360	3094	8406	6602	5388
CopciAB_1000918.T0	49	131	69	80	29	27
CopciAB_1000919.T0	4	4	1	3	4	6
CopciAB_371503.T0	51	59	53	39	34	69
CopciAB_374151.T0	9476	8399	8360	15483	11595	9801
CopciAB_1000921.T0	7	1	0	9	1	6
CopciAB_1000924.T0	0	0	0	0	0	0
CopciAB_469019.T0	0	0	0	0	0	0
CopciAB_1000938.T0	1	7	2	4	19	13
CopciAB_1000939.T0	1	3	1	1	2	5
CopciAB_389814.T0	40	50	45	52	36	29
CopciAB_509566.T0	725	690	781	816	1012	359
CopciAB_1000942.T0	17	17	11	54	10	21
CopciAB_1000945.T0	0	0	0	4	2	0
CopciAB_1000946.T0	0	8	10	3	8	1
CopciAB_1000947.T0	16	30	9	18	15	7
CopciAB_1000952.T0	93	81	77	70	16	35
CopciAB_493252.T0	4579	4400	4036	5460	4042	2604
CopciAB_1000954.T0	3	16	15	8	6	6
CopciAB_1000956.T0	15	17	6	9	2	2
CopciAB_356667.T0	1156	1198	1053	1141	1230	687
CopciAB_448622.T0	5	8	14	13	2	6
CopciAB_372563.T0	1	4	0	0	0	2
CopciAB_504345.T0	0	0	0	0	0	0
CopciAB_1000983.T0	0	0	0	0	0	0
CopciAB_1000984.T0	0	0	0	0	0	0
CopciAB_1000987.T0	10	11	16	6	2	7
CopciAB_1000989.T0	19	26	22	12	20	13
CopciAB_495355.T0	6	7	0	15	1	3
CopciAB_539092.T0	21	25	24	7	9	9
CopciAB_1001010.T0	32	27	14	33	13	11
CopciAB_1001016.T0	28	63	52	44	26	30
CopciAB_463176.T0	62	83	58	62	24	39
CopciAB_1001017.T0	8	2	9	16	2	7
CopciAB_1001018.T0	3786	3653	3281	10049	8146	5635
CopciAB_368683.T0	1780	1919	1829	2420	2505	945
CopciAB_368677.T0	30	43	38	24	16	27
CopciAB_1001022.T0	119	191	161	135	87	56
CopciAB_370755.T0	1116	1215	968	1702	1274	1304
CopciAB_497554.T0	467	544	433	545	585	360
CopciAB_478437.T0	179	158	197	183	239	99
CopciAB_487715.T0	40	10	15	23	24	5
CopciAB_1001042.T0	37	48	41	91	299	78
CopciAB_471640.T0	3	18	9	12	4	8
CopciAB_1001044.T0	70	66	24	85	80	24
CopciAB_1001047.T0	5	4	2	1	0	0
CopciAB_1001048.T0	0	0	0	0	0	0
CopciAB_1001052.T0	25	34	35	43	12	15
CopciAB_406379.T0	264	312	177	267	201	267
CopciAB_1001059.T0	0	0	0	0	0	0
CopciAB_1001060.T0	0	0	0	0	0	0
CopciAB_483321.T0	0	0	0	1	0	3
CopciAB_1001066.T0	78	89	94	84	26	57
CopciAB_546860.T0	565	589	511	748	716	521
CopciAB_380630.T0	0	0	0	0	0	0
CopciAB_1001069.T0	0	0	0	0	0	0
CopciAB_380622.T0	0	0	0	0	0	0
CopciAB_380636.T0	0	0	0	0	0	0
CopciAB_1001071.T0	0	0	0	0	0	0
CopciAB_466257.T0	0	0	0	0	0	0
CopciAB_1001076.T0	204	273	302	113	50	93
CopciAB_501599.T0	842	863	741	1048	1578	804
CopciAB_431628.T0	2	19	0	6	4	2
CopciAB_545300.T0	2	2	10	1	19	6
CopciAB_480133.T0	38	43	37	28	19	35
CopciAB_1001087.T0	171	207	141	238	93	52
CopciAB_1001089.T0	0	0	3	0	0	4
CopciAB_70073.T0	2	8	1	7	5	1
CopciAB_1001091.T0	257	163	134	897	625	370
CopciAB_445372.T0	10	7	4	7	7	4
CopciAB_1001093.T0	24	47	17	61	19	22
CopciAB_1001097.T0	10	17	12	21	3	14
CopciAB_1001099.T0	10	7	2	11	16	23
CopciAB_456881.T0	2	0	0	17	1	18
CopciAB_363493.T0	9	10	10	27	3	10
CopciAB_1000010.T0	0	0	0	0	0	0
CopciAB_1001105.T0	0	0	0	0	0	0
CopciAB_371796.T0	2322	2812	2056	2972	2763	2023
CopciAB_532091.T0	2295	1917	1830	3210	2788	1696
CopciAB_1001117.T0	321	314	322	493	538	202
CopciAB_1001118.T0	511	535	433	693	781	350
CopciAB_1001119.T0	90	88	97	220	117	63
CopciAB_1001120.T0	207	245	168	396	264	202
CopciAB_478875.T0	4	14	1	64	15	50
CopciAB_1001121.T0	4	1	6	15	31	94
CopciAB_1001122.T0	2	0	2	6	0	33
CopciAB_364589.T0	45	61	36	72	35	19
CopciAB_1001127.T0	20	12	8	10	5	13
CopciAB_494206.T0	24	25	21	51	29	31
CopciAB_437603.T0	28	31	25	24	11	21
CopciAB_1001141.T0	0	3	1	1	4	5
CopciAB_214079.T0	75	76	42	94	66	28
CopciAB_365585.T0	2520	2732	2288	3486	3215	1960
CopciAB_1001147.T0	55	45	59	40	25	21
CopciAB_1001152.T0	7	2	6	1	4	3
CopciAB_355160.T0	235	341	280	327	245	235
CopciAB_1001157.T0	35	33	60	82	57	71
CopciAB_444461.T0	1823	1126	857	2515	1562	560
CopciAB_156206.T0	7204	10493	6053	8007	4100	13161
CopciAB_1001161.T0	34	19	12	43	35	8
CopciAB_1001162.T0	4	8	6	0	0	5
CopciAB_463840.T0	7	15	6	16	18	17
CopciAB_439579.T0	43	27	20	46	20	20
CopciAB_1001176.T0	75	126	104	64	88	42
CopciAB_1001177.T0	53	111	121	52	42	56
CopciAB_1000688.T0	0	2	2	4	11	3
CopciAB_490407.T0	7	4	8	3	4	3
CopciAB_499321.T0	624	534	369	906	473	482
CopciAB_127979.T0	136	190	172	99	92	75
CopciAB_321368.T0	0	0	0	0	0	0
CopciAB_503830.T0	0	0	0	0	0	0
CopciAB_1001193.T0	0	0	0	0	0	0
CopciAB_1001199.T0	0	0	0	1	2	1
CopciAB_1001205.T0	1840	2169	2656	1254	232	1030
CopciAB_1001207.T0	31	32	38	20	25	32
CopciAB_426890.T0	26	3	0	12	23	31
CopciAB_451641.T0	413	347	569	485	457	181
CopciAB_1001209.T0	44	62	51	63	9	18
CopciAB_544511.T0	15	57	53	29	29	11
CopciAB_544523.T0	5	1	2	174	120	246
CopciAB_429642.T0	1	1	0	2	6	3
CopciAB_367152.T0	2730	2668	2457	3045	3355	1828
CopciAB_497512.T0	457	500	400	519	373	228
CopciAB_367215.T0	1	0	0	0	0	0
CopciAB_378592.T0	0	0	0	0	0	0
CopciAB_1001223.T0	0	0	0	0	0	0
CopciAB_433404.T0	3	4	11	12	10	11
CopciAB_1001229.T0	3	4	11	12	10	11
CopciAB_503969.T0	105	150	130	160	161	78
CopciAB_471062.T0	3	0	0	0	1	0
CopciAB_1001242.T0	9	27	22	32	16	26
CopciAB_517255.T0	0	0	0	0	0	0
CopciAB_381929.T0	3067	3167	2304	3297	4652	2016
CopciAB_457076.T0	127	130	129	134	113	72
CopciAB_483196.T0	103	133	121	46	133	37
CopciAB_1001251.T0	0	0	0	0	0	0
CopciAB_1001256.T0	59	31	53	59	40	48
CopciAB_1001258.T0	395	326	243	313	287	110
CopciAB_454720.T0	0	0	0	0	0	0
CopciAB_1001263.T0	0	0	0	0	0	0
CopciAB_1001265.T0	0	0	0	0	0	0
CopciAB_380289.T0	0	0	0	0	0	0
CopciAB_445045.T0	41	18	55	231	194	478
CopciAB_1001269.T0	5	4	3	12	8	1
CopciAB_1001273.T0	0	0	0	0	0	2
CopciAB_504442.T0	0	0	0	0	0	0
CopciAB_1001274.T0	1	0	0	0	0	0
CopciAB_380987.T0	2	3	0	5	0	3
CopciAB_332489.T0	1146	1079	804	1447	1948	982
CopciAB_1001280.T0	104	137	142	112	90	40
CopciAB_408747.T0	16	1	5	5	2	5
CopciAB_331345.T0	3	1	8	2	0	6
CopciAB_483085.T0	1	5	9	8	0	2
CopciAB_1002198.T0	1	4	9	2	0	6
CopciAB_1001287.T0	56	65	60	59	70	36
CopciAB_527413.T0	24	69	35	36	37	32
CopciAB_1001291.T0	1	19	4	13	2	10
CopciAB_1001297.T0	5	8	4	5	49	23
CopciAB_1001310.T0	0	0	0	5	1	1
CopciAB_1001314.T0	15	19	24	21	26	9
CopciAB_1001320.T0	87	95	126	247	281	207
CopciAB_1001323.T0	50	34	27	57	35	6
CopciAB_1001325.T0	2	2	2	2	0	1
CopciAB_457420.T0	44	36	56	9	28	31
CopciAB_1001331.T0	23	40	28	23	26	7
CopciAB_1001335.T0	37	24	33	32	41	52
CopciAB_1001337.T0	3	14	6	8	1	3
CopciAB_1001338.T0	14	6	1	5	6	3
CopciAB_1001339.T0	12	15	0	13	7	6
CopciAB_381800.T0	0	0	0	0	0	0
CopciAB_1001342.T0	162	185	221	98	222	96
CopciAB_1001344.T0	2	6	5	1	0	5
CopciAB_1001355.T0	0	0	0	0	0	0
CopciAB_1001356.T0	0	0	0	0	0	0
CopciAB_459383.T0	0	0	0	0	0	0
CopciAB_384496.T0	12	27	9	137	72	116
CopciAB_1001360.T0	0	0	0	0	0	0
CopciAB_460148.T0	0	0	0	0	0	0
CopciAB_1001361.T0	0	0	0	0	0	0
CopciAB_1001363.T0	0	0	0	0	0	0
CopciAB_1001364.T0	0	0	0	0	0	0
CopciAB_481684.T0	26	33	21	48	38	43
CopciAB_376146.T0	0	0	0	0	0	0
